ID	Địa chỉ	Diện tích	Số phòng ngủ	Số toilet	Nội thất	Mức giá	Ngày đăng tin
41526882.0	1	16.0	1.0	1.0	0	2.2	2024-12-01
36926949.0	15	20.0	1.0	1.0	1	2.4	2024-11-28
40049632.0	3	30.0	1.0	1.0	2	6.0	2024-12-01
41684475.0	14	30.0	1.0	1.0	0	4.0	2024-12-01
41684435.0	2	30.0	1.0	1.0	2	6.0	2024-12-01
41684336.0	2	40.0	1.0	1.0	2	4.7	2024-12-01
41684330.0	21	25.0	1.0	1.0	2	3.0	2024-12-01
39331102.0	7	40.0	1.0	1.0	2	5.5	2024-12-01
41670684.0	15	30.0	1.0	1.0	1	4.5	2024-11-29
40445397.0	2	30.0	1.0	1.0	2	6.3	2024-12-01
41658175.0	2	20.0	1.0	1.0	2	3.5	2024-11-28
39763159.0	1	30.0	1.0	1.0	2	6.5	2024-11-27
39836515.0	1	30.0	1.0	1.0	2	6.5	2024-11-27
39156072.0	17	25.0	1.0	1.0	2	3.5	2024-12-01
41684234.0	9	30.0	1.0	1.0	2	6.5	2024-12-01
39958465.0	1	32.0	1.0	1.0	2	3.6	2024-12-01
41351360.0	1	28.0	1.0	1.0	2	3.5	2024-12-01
40075583.0	1	32.0	1.0	1.0	2	3.7	2024-12-01
39720724.0	1	35.0	1.0	1.0	2	3.7	2024-12-01
40793745.0	1	35.0	1.0	1.0	2	3.3	2024-11-27
40547768.0	1	32.0	1.0	1.0	2	2.8	2024-12-01
41684221.0	9	30.0	1.0	1.0	2	6.2	2024-12-01
40617304.0	1	27.0	1.0	1.0	0	2.1	2024-12-01
41668720.0	14	27.0	1.0	1.0	2	4.2	2024-11-29
16420433.0	5	45.0	1.0	1.0	2	6.3	2024-12-01
41684083.0	13	30.0	1.0	1.0	2	5.5	2024-12-01
41622217.0	17	12.0	1.0	1.0	1	1.4	2024-11-25
39651092.0	2	15.0	1.0	1.0	2	4.3	2024-11-23
41618236.0	2	25.0	1.0	1.0	2	5.2	2024-11-23
39652525.0	2	25.0	1.0	1.0	2	6.5	2024-11-23
41358533.0	2	2.0	1.0	1.0	2	1.3	2024-11-24
40488177.0	13	30.0	1.0	1.0	2	5.9	2024-11-10
40342889.0	2	35.0	1.0	1.0	2	5.9	2024-11-19
41678844.0	9	20.0	1.0	1.0	0	2.8	2024-11-30
41683908.0	1	30.0	1.0	1.0	2	3.0	2024-12-01
41683888.0	14	25.0	1.0	1.0	2	5.0	2024-12-01
41393840.0	7	30.0	1.0	1.0	2	5.8	2024-12-01
41301155.0	7	35.0	1.0	1.0	2	5.5	2024-12-01
41683686.0	13	25.0	1.0	1.0	2	5.0	2024-12-01
41388560.0	14	30.0	1.0	1.0	2	5.0	2024-12-01
41683624.0	14	25.0	1.0	1.0	2	4.0	2024-12-01
40694820.0	9	28.0	1.0	1.0	0	6.2	2024-11-30
41338902.0	14	30.0	1.0	1.0	2	4.2	2024-11-28
40656418.0	14	28.0	1.0	1.0	2	3.5	2024-12-01
40364354.0	14	25.0	1.0	1.0	1	3.0	2024-12-01
41092225.0	2	30.0	1.0	1.0	2	5.0	2024-11-18
39778532.0	8	35.0	1.0	1.0	2	7.0	2024-12-01
41591831.0	7	28.0	1.0	1.0	1	3.8	2024-12-01
40199488.0	17	28.0	1.0	1.0	2	3.8	2024-12-01
41621223.0	8	25.0	1.0	1.0	2	4.0	2024-11-24
41678678.0	1	12.0	2.0	1.0	1	3.0	2024-12-01
41066219.0	2	30.0	1.0	1.0	2	7.0	2024-12-01
41156702.0	7	28.0	1.0	1.0	2	5.0	2024-12-01
40638714.0	1	30.0	1.0	1.0	2	5.0	2024-12-01
41682601.0	1	30.0	1.0	1.0	2	5.5	2024-12-01
41633999.0	13	30.0	1.0	1.0	2	4.8	2024-11-25
41520329.0	8	15.0	1.0	1.0	0	1.6	2024-12-01
41523556.0	8	15.0	1.0	1.0	0	1.6	2024-12-01
41510147.0	16	17.0	1.0	1.0	2	3.0	2024-12-01
41633950.0	13	30.0	1.0	1.0	2	4.6	2024-11-25
41587804.0	14	35.0	1.0	1.0	2	6.5	2024-12-01
41672225.0	8	15.0	1.0	1.0	0	2.5	2024-11-29
41530045.0	1	22.0	1.0	1.0	2	3.7	2024-11-27
39696920.0	16	30.0	1.0	1.0	2	3.9	2024-12-01
39751060.0	15	33.0	1.0	1.0	1	3.3	2024-12-01
39099453.0	3	35.0	1.0	1.0	2	1.9	2024-12-01
41682145.0	14	35.0	1.0	1.0	2	5.5	2024-12-01
41682118.0	14	25.0	1.0	1.0	2	3.3	2024-12-01
41682091.0	9	25.0	1.0	1.0	2	3.1	2024-11-30
40740866.0	15	30.0	1.0	1.0	2	3.8	2024-11-30
41681996.0	14	30.0	1.0	1.0	0	4.3	2024-11-30
41681958.0	9	40.0	1.0	1.0	0	4.5	2024-11-30
36292691.0	1	16.0	3.0	2.0	1	2.3	2024-11-30
41681885.0	2	40.0	1.0	1.0	2	4.3	2024-11-30
41681858.0	2	40.0	1.0	1.0	1	4.0	2024-11-30
40264674.0	14	28.0	1.0	1.0	0	6.5	2024-11-07
41681824.0	14	32.0	1.0	1.0	0	4.3	2024-11-30
41529810.0	2	30.0	1.0	1.0	2	4.5	2024-11-30
41162040.0	2	30.0	1.0	1.0	2	6.8	2024-11-29
39150345.0	15	35.0	1.0	1.0	0	4.5	2024-11-25
39624523.0	15	40.0	1.0	1.0	2	4.3	2024-11-25
39581687.0	15	35.0	1.0	1.0	2	4.75	2024-11-25
40781137.0	8	28.0	1.0	1.0	2	3.5	2024-11-26
41681680.0	16	25.0	1.0	1.0	0	3.2	2024-11-30
39111289.0	7	35.0	1.0	1.0	2	4.8	2024-11-26
39110805.0	7	30.0	1.0	1.0	2	4.0	2024-11-30
39739737.0	7	35.0	1.0	1.0	2	6.5	2024-11-30
41423011.0	7	25.0	1.0	1.0	0	4.9	2024-11-30
41657360.0	2	30.0	1.0	1.0	2	4.5	2024-11-28
40526492.0	15	30.0	1.0	1.0	1	3.9	2024-11-30
41680727.0	3	25.0	1.0	1.0	0	4.0	2024-11-30
41681429.0	14	25.0	1.0	1.0	0	3.8	2024-11-30
40789227.0	7	40.0	1.0	1.0	2	7.5	2024-11-26
41129028.0	15	20.0	1.0	1.0	2	5.2	2024-11-30
41254437.0	2	38.0	1.0	1.0	0	5.5	2024-11-18
41463230.0	8	22.0	1.0	1.0	2	3.8	2024-11-27
41638881.0	3	35.0	1.0	1.0	0	7.0	2024-11-26
40901306.0	14	40.0	1.0	1.0	2	6.4	2024-11-27
41681050.0	15	35.0	1.0	1.0	2	5.1	2024-11-30
41462267.0	14	20.0	1.0	1.0	2	3.5	2024-11-19
36372806.0	15	15.0	1.0	1.0	1	2.0	2024-11-30
41653924.0	9	22.0	1.0	1.0	1	3.6	2024-11-27
41622937.0	15	35.0	1.0	1.0	2	4.4	2024-11-24
41644203.0	15	30.0	1.0	1.0	2	4.5	2024-11-26
41680803.0	8	20.0	1.0	1.0	1	2.5	2024-11-30
41680741.0	1	25.0	1.0	1.0	2	6.5	2024-11-30
41680777.0	6	15.0	1.0	1.0	2	2.9	2024-12-01
41680696.0	2	40.0	1.0	1.0	1	6.3	2024-11-30
41680745.0	8	23.0	1.0	1.0	2	5.5	2024-12-01
41142296.0	9	30.0	1.0	1.0	2	4.5	2024-11-30
40969318.0	9	30.0	1.0	1.0	2	6.5	2024-11-30
41680625.0	2	25.0	1.0	1.0	2	6.5	2024-11-30
41680620.0	13	25.0	1.0	1.0	0	5.5	2024-11-30
41680592.0	2	30.0	1.0	1.0	2	5.9	2024-11-30
40731344.0	22	25.0	1.0	1.0	0	2.5	2024-11-20
41680443.0	2	40.0	1.0	1.0	1	5.5	2024-11-30
41317759.0	15	25.0	1.0	1.0	1	3.3	2024-11-30
41371289.0	16	20.0	1.0	1.0	1	3.5	2024-11-30
41680406.0	9	40.0	1.0	1.0	1	6.3	2024-11-30
40122252.0	15	25.0	1.0	1.0	2	4.1	2024-11-25
40658057.0	15	25.0	1.0	1.0	2	4.6	2024-11-25
41680398.0	1	20.0	1.0	1.0	2	4.8	2024-11-30
41581491.0	15	20.0	1.0	1.0	2	4.3	2024-11-30
41670994.0	15	25.0	1.0	1.0	2	4.0	2024-11-29
41680462.0	8	30.0	1.0	1.0	2	5.8	2024-11-30
41680356.0	2	40.0	1.0	1.0	2	6.3	2024-11-30
41680309.0	15	36.0	1.0	1.0	2	5.5	2024-11-30
41680255.0	7	30.0	1.0	1.0	2	6.3	2024-11-30
41680080.0	8	30.0	1.0	1.0	0	5.7	2024-11-30
41679885.0	13	25.0	1.0	1.0	2	6.5	2024-11-30
41679870.0	3	25.0	1.0	1.0	0	5.0	2024-11-30
41479980.0	15	25.0	1.0	1.0	0	3.7	2024-11-30
41536004.0	8	15.0	1.0	1.0	2	2.5	2024-11-15
41679797.0	14	25.0	1.0	1.0	2	5.2	2024-11-30
41679766.0	2	25.0	1.0	1.0	2	5.0	2024-11-30
41679745.0	8	30.0	1.0	1.0	2	5.3	2024-11-30
41679876.0	13	30.0	1.0	1.0	2	4.6	2024-11-30
41679646.0	2	25.0	1.0	1.0	2	5.0	2024-11-30
41679789.0	7	30.0	1.0	1.0	1	4.5	2024-11-30
41679705.0	13	25.0	1.0	1.0	2	5.1	2024-11-30
41679395.0	14	15.0	1.0	1.0	0	1.5	2024-11-30
41679608.0	13	25.0	1.0	1.0	2	5.1	2024-11-30
41679592.0	14	35.0	1.0	1.0	0	6.5	2024-11-30
41676567.0	7	15.0	1.0	1.0	2	4.0	2024-11-30
41679361.0	21	30.0	1.0	1.0	2	2.2	2024-11-30
41679450.0	9	30.0	1.0	1.0	1	3.5	2024-11-30
41679272.0	3	30.0	1.0	1.0	2	6.0	2024-11-30
41679248.0	2	35.0	1.0	1.0	2	9.0	2024-11-30
40257633.0	14	35.0	1.0	1.0	2	7.5	2024-11-30
40203226.0	14	30.0	1.0	1.0	0	6.5	2024-11-26
41679107.0	15	50.0	1.0	1.0	2	6.4	2024-11-30
41679058.0	1	20.0	1.0	1.0	1	4.5	2024-11-30
41630419.0	8	30.0	1.0	1.0	2	4.5	2024-11-25
41679041.0	6	27.0	1.0	1.0	2	5.0	2024-11-30
40896551.0	22	30.0	1.0	1.0	2	3.5	2024-11-30
40887994.0	22	30.0	1.0	1.0	2	3.5	2024-11-30
41650917.0	7	20.0	1.0	1.0	1	3.0	2024-11-27
41678834.0	5	40.0	1.0	1.0	0	7.0	2024-11-30
41678837.0	7	30.0	1.0	1.0	2	5.5	2024-11-30
41678832.0	4	35.0	1.0	1.0	2	6.0	2024-11-30
41195485.0	1	25.0	1.0	1.0	2	4.5	2024-11-22
40764393.0	1	25.0	1.0	1.0	2	4.8	2024-11-22
41678652.0	13	30.0	1.0	1.0	0	7.9	2024-11-30
40760052.0	7	30.0	1.0	1.0	2	3.5	2024-11-12
41678603.0	2	35.0	1.0	1.0	2	5.8	2024-11-30
40773878.0	7	35.0	1.0	1.0	2	3.1	2024-11-30
41678501.0	1	30.0	1.0	1.0	2	5.5	2024-11-30
41047397.0	1	30.0	1.0	1.0	2	7.0	2024-11-30
40167781.0	1	9.0	1.0	1.0	0	2.1	2024-11-30
41678280.0	13	20.0	1.0	1.0	2	4.9	2024-11-30
41678364.0	1	22.0	1.0	1.0	0	3.2	2024-11-30
41678225.0	13	25.0	1.0	1.0	2	6.3	2024-11-30
41346007.0	5	35.0	1.0	1.0	2	6.0	2024-11-30
41678058.0	21	20.0	1.0	1.0	2	2.5	2024-11-30
41638023.0	9	40.0	1.0	1.0	2	5.7	2024-11-26
41678034.0	8	30.0	1.0	1.0	2	5.3	2024-11-30
41678022.0	3	30.0	1.0	1.0	2	6.8	2024-11-30
41678028.0	13	40.0	2.0	1.0	0	11.0	2024-11-30
41678016.0	2	35.0	1.0	1.0	2	6.0	2024-11-30
41649943.0	14	25.0	1.0	1.0	2	5.0	2024-11-27
38363137.0	14	25.0	1.0	1.0	1	2.5	2024-11-30
41677724.0	3	25.0	1.0	1.0	2	6.3	2024-11-30
41677838.0	15	40.0	1.0	1.0	0	5.1	2024-11-30
41677653.0	6	12.0	1.0	1.0	1	2.8	2024-11-30
41677617.0	1	26.0	1.0	1.0	0	2.5	2024-11-30
41592533.0	2	23.0	1.0	1.0	2	1.78	2024-11-21
41086601.0	1	23.0	1.0	1.0	2	3.8	2024-11-30
41071856.0	15	25.0	1.0	1.0	2	3.7	2024-11-30
41374278.0	1	23.0	1.0	1.0	0	3.7	2024-11-30
41292290.0	1	23.0	1.0	1.0	2	3.5	2024-11-30
41340112.0	1	20.0	1.0	1.0	0	3.8	2024-11-30
40741797.0	2	40.0	2.0	1.0	2	6.4	2024-11-05
41677563.0	9	26.0	1.0	1.0	2	3.9	2024-11-30
41677542.0	2	30.0	1.0	1.0	2	4.3	2024-11-30
40259766.0	2	35.0	1.0	1.0	0	7.0	2024-11-22
41677079.0	7	25.0	1.0	1.0	1	4.7	2024-11-30
40295676.0	16	20.0	1.0	1.0	1	2.8	2024-11-04
40242439.0	2	45.0	1.0	1.0	2	6.9	2024-11-07
41066190.0	2	25.0	1.0	1.0	2	5.5	2024-11-30
40511616.0	5	35.0	1.0	1.0	2	8.0	2024-11-15
39219298.0	9	22.0	1.0	1.0	2	3.7	2024-11-30
38873188.0	9	45.0	2.0	1.0	2	6.2	2024-11-30
41097902.0	1	30.0	1.0	1.0	2	3.7	2024-11-25
41676827.0	8	30.0	1.0	1.0	0	5.5	2024-11-30
41675385.0	13	35.0	1.0	1.0	2	7.0	2024-11-30
40675193.0	5	25.0	1.0	1.0	2	5.2	2024-11-25
41676215.0	2	20.0	1.0	1.0	2	4.7	2024-11-30
39716755.0	9	38.0	1.0	1.0	0	4.6	2024-11-30
41676014.0	1	22.0	1.0	1.0	2	3.2	2024-11-30
41675914.0	1	20.0	1.0	1.0	2	2.6	2024-11-30
41675672.0	1	35.0	1.0	1.0	2	6.0	2024-11-30
41194075.0	9	30.0	1.0	1.0	2	1.65	2024-11-30
41560247.0	9	25.0	1.0	1.0	1	4.0	2024-11-30
41205512.0	1	64.0	2.0	2.0	2	1.2	2024-11-30
41518296.0	16	21.0	1.0	1.0	0	2.4	2024-11-30
41675112.0	15	28.0	1.0	1.0	1	4.0	2024-11-30
41675110.0	15	28.0	1.0	1.0	0	3.3	2024-11-30
41211632.0	2	40.0	1.0	1.0	2	6.8	2024-11-30
41675038.0	14	25.0	1.0	1.0	2	3.7	2024-11-30
41674999.0	14	28.0	1.0	1.0	2	3.6	2024-11-30
41675012.0	6	38.0	2.0	2.0	2	18.0	2024-11-29
41675009.0	6	38.0	2.0	2.0	2	18.0	2024-11-29
41675001.0	21	16.0	1.0	1.0	0	2.5	2024-11-29
41673268.0	3	45.0	1.0	1.0	2	10.5	2024-11-29
41674988.0	19	20.0	1.0	1.0	2	9.0	2024-11-29
41674986.0	19	20.0	1.0	1.0	2	9.0	2024-11-29
41674970.0	21	20.0	1.0	1.0	2	8.0	2024-11-29
41674967.0	21	20.0	1.0	1.0	2	8.0	2024-11-29
41674957.0	1	30.0	1.0	1.0	2	9.0	2024-11-29
41674954.0	1	30.0	1.0	1.0	2	9.0	2024-11-29
41674865.0	15	40.0	1.0	1.0	0	5.5	2024-11-29
41674912.0	14	25.0	1.0	1.0	2	8.0	2024-11-29
41674909.0	14	25.0	1.0	1.0	2	8.0	2024-11-29
41674903.0	1	20.0	1.0	1.0	2	3.0	2024-11-29
41674893.0	4	70.0	2.0	1.0	2	18.0	2024-11-29
41674888.0	4	70.0	2.0	1.0	2	18.0	2024-11-29
41554499.0	7	40.0	1.0	1.0	2	4.0	2024-11-29
41674877.0	1	22.0	1.0	1.0	2	2.2	2024-11-29
41674851.0	2	20.0	1.0	1.0	1	4.9	2024-11-29
41674835.0	1	22.0	1.0	1.0	2	3.4	2024-11-29
41674741.0	15	30.0	1.0	1.0	2	3.2	2024-11-29
41674734.0	13	30.0	1.0	1.0	2	4.5	2024-11-29
41674778.0	1	20.0	1.0	1.0	2	3.0	2024-11-29
41674706.0	17	35.0	1.0	1.0	2	4.99	2024-11-29
41578394.0	6	35.0	1.0	1.0	2	4.7	2024-11-29
41588312.0	2	30.0	1.0	1.0	2	7.0	2024-11-21
41674717.0	1	20.0	1.0	1.0	2	6.0	2024-11-29
41674649.0	9	25.0	1.0	1.0	0	4.3	2024-11-29
41674626.0	9	30.0	1.0	1.0	2	4.5	2024-11-29
41674577.0	9	25.0	1.0	1.0	2	3.8	2024-11-29
40815279.0	2	28.0	1.0	1.0	0	4.9	2024-11-29
41674532.0	2	30.0	1.0	1.0	2	4.8	2024-11-29
41674342.0	15	36.0	1.0	1.0	0	5.0	2024-11-29
41661989.0	14	30.0	1.0	1.0	2	13.5	2024-11-28
41448600.0	15	20.0	1.0	1.0	2	2.6	2024-11-29
41674157.0	3	18.0	1.0	1.0	2	6.6	2024-11-29
41661633.0	2	25.0	1.0	1.0	2	3.8	2024-11-28
41221740.0	4	51.0	1.0	1.0	2	6.5	2024-11-29
41254718.0	7	43.0	1.0	1.0	2	4.3	2024-11-29
41673983.0	1	35.0	1.0	1.0	2	7.3	2024-11-29
41652090.0	14	20.0	1.0	1.0	1	3.7	2024-11-27
41673961.0	13	28.0	1.0	1.0	0	4.5	2024-11-29
41673957.0	3	30.0	1.0	1.0	0	8.5	2024-11-29
41649516.0	2	30.0	1.0	1.0	0	5.5	2024-11-27
41673934.0	17	20.0	1.0	1.0	0	3.0	2024-11-29
41583507.0	2	30.0	1.0	1.0	2	6.5	2024-11-20
41309594.0	13	52.0	1.0	1.0	2	8.3	2024-11-29
39538313.0	9	30.0	1.0	1.0	2	4.5	2024-11-27
41673682.0	14	25.0	1.0	1.0	2	5.5	2024-11-29
41673729.0	2	30.0	1.0	1.0	2	5.7	2024-11-29
41673629.0	3	35.0	1.0	1.0	2	6.0	2024-11-29
41643300.0	2	25.0	1.0	1.0	2	5.5	2024-11-26
41051146.0	7	30.0	1.0	1.0	1	3.2	2024-11-29
41673373.0	7	25.0	1.0	1.0	1	3.5	2024-11-29
41673221.0	15	16.0	1.0	1.0	1	2.5	2024-11-29
40893068.0	6	10.0	1.0	1.0	2	3.9	2024-11-29
40893022.0	6	10.0	1.0	1.0	2	4.0	2024-11-29
41665493.0	1	25.0	1.0	1.0	2	3.2	2024-11-28
41665481.0	1	25.0	1.0	1.0	1	3.2	2024-11-28
41469526.0	7	25.0	1.0	1.0	0	4.9	2024-11-28
40764235.0	7	30.0	1.0	1.0	2	7.0	2024-11-24
41623523.0	1	26.0	1.0	1.0	0	3.7	2024-11-24
41620703.0	1	22.0	1.0	1.0	2	2.7	2024-11-24
41368182.0	14	35.0	1.0	1.0	2	3.5	2024-11-26
41616479.0	2	20.0	1.0	1.0	0	3.3	2024-11-23
41665222.0	2	35.0	1.0	1.0	0	8.0	2024-11-28
41655771.0	18	20.0	1.0	1.0	1	3.5	2024-11-28
41106718.0	14	35.0	1.0	1.0	2	8.0	2024-11-04
39245400.0	2	40.0	1.0	1.0	2	6.5	2024-11-23
40644743.0	2	35.0	1.0	1.0	0	5.4	2024-11-28
41665001.0	7	35.0	1.0	1.0	0	6.0	2024-11-28
41300896.0	13	53.0	1.0	1.0	2	7.3	2024-11-28
41664946.0	1	35.0	1.0	1.0	2	7.5	2024-11-28
41536925.0	9	40.0	2.0	1.0	2	8.0	2024-11-28
41480774.0	14	35.0	1.0	1.0	2	3.8	2024-11-09
41664844.0	5	25.0	1.0	1.0	0	5.2	2024-11-28
41573245.0	2	50.0	1.0	1.0	2	5.9	2024-11-19
40575139.0	17	30.0	1.0	1.0	1	6.1	2024-11-24
39383672.0	17	40.0	1.0	1.0	0	5.6	2024-11-24
41664286.0	15	55.0	1.0	1.0	2	7.0	2024-11-28
41179469.0	13	25.0	1.0	1.0	2	5.5	2024-11-28
41664214.0	15	40.0	1.0	1.0	2	6.3	2024-11-28
41664154.0	17	14.0	1.0	1.0	0	2.4	2024-11-28
37900908.0	5	45.0	1.0	1.0	2	6.0	2024-11-23
40428879.0	1	25.0	1.0	1.0	2	5.5	2024-11-28
41663835.0	5	25.0	1.0	1.0	2	4.9	2024-11-28
41663878.0	2	15.0	1.0	1.0	1	3.7	2024-11-28
41663849.0	8	30.0	1.0	1.0	2	5.8	2024-11-28
41663846.0	9	20.0	1.0	1.0	2	3.5	2024-11-28
41663587.0	1	18.0	1.0	1.0	0	3.9	2024-11-28
41086433.0	16	28.0	1.0	1.0	1	3.2	2024-11-28
41331546.0	16	20.0	1.0	1.0	2	2.7	2024-11-28
41643268.0	3	30.0	1.0	1.0	2	7.4	2024-11-26
41663365.0	3	28.0	1.0	1.0	0	4.5	2024-11-28
41663445.0	2	25.0	1.0	1.0	2	4.2	2024-11-28
41663328.0	1	16.0	1.0	1.0	0	3.5	2024-11-28
41644582.0	9	30.0	1.0	1.0	2	4.7	2024-11-26
41663247.0	1	30.0	1.0	1.0	2	3.6	2024-11-28
41050941.0	2	30.0	1.0	1.0	2	6.0	2024-11-28
41662882.0	3	25.0	1.0	1.0	2	4.3	2024-11-28
40698703.0	7	27.0	1.0	1.0	2	4.7	2024-11-28
41661998.0	17	15.0	1.0	1.0	0	3.0	2024-11-28
40869034.0	7	25.0	1.0	1.0	2	1.9	2024-11-28
41662093.0	14	30.0	1.0	1.0	2	3.5	2024-11-28
41662142.0	14	42.0	4.0	3.0	0	13.0	2024-11-28
41662750.0	7	28.0	1.0	1.0	1	7.0	2024-11-28
41662735.0	7	28.0	1.0	1.0	1	9.0	2024-11-28
41661296.0	9	25.0	1.0	1.0	1	3.7	2024-11-28
41662590.0	8	35.0	1.0	1.0	2	5.5	2024-11-28
41661425.0	3	35.0	1.0	1.0	2	9.8	2024-11-28
41662094.0	2	50.0	1.0	1.0	2	10.9	2024-11-28
41662295.0	14	30.0	1.0	1.0	2	3.8	2024-11-28
40351294.0	1	28.0	1.0	1.0	0	5.8	2024-11-28
41662209.0	14	30.0	1.0	1.0	1	4.1	2024-11-28
40346019.0	2	10.0	1.0	1.0	1	1.75	2024-11-23
41390008.0	14	40.0	2.0	1.0	0	7.0	2024-11-28
41389148.0	14	16.0	1.0	1.0	0	4.0	2024-11-28
41388850.0	15	40.0	3.0	2.0	2	11.0	2024-11-28
41662026.0	1	29.0	1.0	1.0	0	3.6	2024-11-28
41630385.0	9	20.0	1.0	1.0	0	2.5	2024-11-25
37173748.0	1	25.0	1.0	1.0	2	4.7	2024-11-28
41661185.0	14	81.0	3.0	2.0	0	13.0	2024-11-28
40589945.0	5	25.0	1.0	1.0	2	5.5	2024-11-15
41370605.0	15	25.0	1.0	1.0	2	3.5	2024-11-28
41548044.0	14	25.0	1.0	1.0	0	4.0	2024-11-28
41661482.0	2	28.0	2.0	1.0	2	6.9	2024-11-28
41661231.0	15	40.0	3.0	3.0	0	13.0	2024-11-28
41661544.0	7	25.0	1.0	1.0	2	3.7	2024-11-28
41661447.0	21	20.0	1.0	1.0	1	2.3	2024-11-28
41661519.0	3	30.0	1.0	1.0	2	7.3	2024-11-28
41661518.0	3	30.0	1.0	1.0	2	7.3	2024-11-28
41661232.0	17	30.0	1.0	1.0	2	4.3	2024-11-28
41661207.0	2	25.0	1.0	1.0	2	6.0	2024-11-28
41639726.0	14	30.0	1.0	1.0	2	6.4	2024-11-26
41661102.0	1	18.0	1.0	1.0	1	3.6	2024-11-28
41641407.0	1	45.0	2.0	1.0	2	8.5	2024-11-26
41661122.0	3	50.0	2.0	1.0	2	9.0	2024-11-28
41655780.0	22	28.0	1.0	1.0	0	3.0	2024-11-28
41660791.0	13	24.0	1.0	1.0	2	4.0	2024-11-28
41660622.0	14	30.0	1.0	1.0	0	4.8	2024-11-28
41654124.0	2	22.0	1.0	1.0	1	4.0	2024-11-27
41660543.0	14	35.0	1.0	1.0	0	5.0	2024-11-28
41065207.0	1	30.0	1.0	1.0	2	8.5	2024-11-28
41660540.0	14	30.0	1.0	1.0	2	4.5	2024-11-28
41660615.0	8	35.0	1.0	1.0	2	6.0	2024-11-28
41660599.0	2	30.0	1.0	1.0	2	6.0	2024-11-28
41660441.0	14	45.0	2.0	2.0	2	16.0	2024-11-28
24777361.0	1	31.0	2.0	1.0	2	2.3	2024-11-21
41660449.0	13	30.0	1.0	1.0	0	4.5	2024-11-28
41660378.0	18	64.0	2.0	1.0	0	4.0	2024-11-28
38730591.0	14	30.0	1.0	1.0	0	4.5	2024-11-28
41660393.0	15	30.0	1.0	1.0	2	6.2	2024-11-28
40075262.0	21	30.0	1.0	1.0	0	1.8	2024-11-28
41660349.0	15	40.0	1.0	1.0	0	6.4	2024-11-28
41147630.0	1	30.0	1.0	1.0	2	4.1	2024-11-28
40640274.0	7	30.0	1.0	1.0	2	6.5	2024-11-28
41660248.0	2	32.0	1.0	1.0	1	5.0	2024-11-28
41105392.0	2	40.0	1.0	1.0	2	6.9	2024-11-28
41660193.0	3	35.0	1.0	1.0	2	7.0	2024-11-28
41660270.0	15	25.0	1.0	1.0	2	6.0	2024-11-28
41046899.0	2	35.0	1.0	1.0	0	9.0	2024-11-15
40894020.0	2	30.0	1.0	1.0	2	4.6	2024-11-17
40587613.0	2	30.0	1.0	1.0	2	5.4	2024-11-17
40588056.0	2	35.0	1.0	1.0	2	5.9	2024-11-05
41660227.0	4	35.0	1.0	1.0	2	6.0	2024-11-28
41496596.0	16	20.0	1.0	1.0	0	2.6	2024-11-28
41468628.0	1	35.0	1.0	1.0	2	6.2	2024-11-23
38956660.0	2	35.0	1.0	1.0	2	5.9	2024-11-23
41308516.0	1	35.0	1.0	1.0	0	6.8	2024-11-23
39449053.0	22	32.0	1.0	1.0	1	3.19	2024-11-28
41559140.0	3	28.0	1.0	1.0	2	6.0	2024-11-18
41659849.0	2	30.0	1.0	1.0	2	5.0	2024-11-28
41659392.0	2	35.0	1.0	1.0	0	4.5	2024-11-28
41659508.0	1	28.0	1.0	1.0	2	6.5	2024-11-28
41659159.0	2	30.0	1.0	1.0	2	4.0	2024-11-28
41659098.0	2	45.0	1.0	1.0	2	6.0	2024-11-28
41659162.0	3	38.0	1.0	1.0	2	8.0	2024-11-28
41658824.0	2	35.0	1.0	1.0	2	6.0	2024-11-28
41253190.0	3	30.0	1.0	1.0	2	6.4	2024-11-22
41658717.0	2	30.0	1.0	1.0	2	7.0	2024-11-28
41658904.0	2	30.0	1.0	1.0	2	4.0	2024-11-28
41658952.0	1	12.0	1.0	1.0	2	3.5	2024-11-28
41658635.0	3	30.0	1.0	1.0	2	6.0	2024-11-28
41658510.0	15	35.0	1.0	1.0	2	5.6	2024-11-28
40296053.0	7	25.0	1.0	1.0	2	3.7	2024-11-28
41209529.0	14	15.0	1.0	1.0	0	2.5	2024-11-28
41658621.0	3	35.0	1.0	1.0	0	5.5	2024-11-28
41658588.0	2	30.0	1.0	1.0	0	5.6	2024-11-28
41656915.0	5	25.0	1.0	1.0	0	4.5	2024-11-28
41658340.0	7	25.0	1.0	1.0	2	3.7	2024-11-28
39845845.0	1	20.0	1.0	1.0	0	3.5	2024-11-28
40639851.0	1	45.0	1.0	1.0	2	7.8	2024-11-06
40270181.0	3	35.0	2.0	1.0	2	6.5	2024-11-06
41088982.0	17	20.0	1.0	1.0	2	3.9	2024-11-05
41656869.0	15	36.0	1.0	1.0	1	3.2	2024-11-28
39882018.0	2	35.0	1.0	1.0	2	6.5	2024-11-28
41081964.0	4	40.0	1.0	1.0	1	3.3	2024-11-28
41657945.0	18	18.0	1.0	1.0	1	2.8	2024-11-28
41657521.0	2	35.0	1.0	1.0	2	4.8	2024-11-28
41657584.0	2	25.0	1.0	1.0	2	6.2	2024-11-28
41657859.0	8	40.0	1.0	1.0	1	7.7	2024-11-28
41657854.0	18	20.0	1.0	1.0	2	2.8	2024-11-28
